project_id,contributor_count
93904081,22
80094903,19
137218564,3
32967138,30
27142389,23
3485421,20
2872145,26
113904794,8
9719615,1
125263436,4
26777820,10
30345337,30
41569806,30
119845143,2
123560495,6
133858941,9
4682221,27
1822324,19
120123700,30
6368413,29
106729550,30
13500994,20
227381,30
86105130,2
128894865,3
10402243,30
4547427,25
127014169,13
41150184,30
125810916,30
110935167,0
48294,30
123365824,13
3110383,30
4230239,30
11138336,30
107724231,30
408390,9
93579437,14
107446065,0
112329645,0
6800927,30
17269263,30
82037341,8
122606219,4
44372966,30
62574186,18
163415,12
53020860,9
66017558,30
28136503,7
97477734,22
81132870,23
136247177,3
4702354,20
34970939,30
97674649,30
43566254,14
30983135,26
125102599,9
29333334,25
116682869,16
55995365,6
2548458,30
128962053,15
22055294,26
10572724,17
31606285,30
32027085,30
6377457,20
125728128,5
113313028,15
247750,4
13586189,9
17843373,14
41673,30
8497900,30
17024643,20
125255344,1
130975929,2
74415566,30
95355728,5
45917049,25
1387862,9
130162721,4
56713872,13
2439871,30
132599826,30
2730642,19
34709876,26
29142458,7
55895787,3
22183022,30
52501992,2
23603018,11
115400054,2
28861490,7
23441001,10
130019082,8
16370270,25
35146863,14
117812679,3
28413092,12
113651242,5
119962394,30
99028455,13
1949911,29
1479084,27
107494505,4
105401847,30
127305244,2
16806506,19
108876059,6
117009931,9
83506227,30
40412,30
28576217,0
135659896,2
118885431,30
13467945,30
73032275,3
136526610,4
31964336,10
134821769,5
28131743,5
104635038,20
31410810,15
94813056,0
4754838,30
149843,30
58604912,30
2253911,24
62272733,30
17392268,13
99323851,25
44287321,8
95539165,0
9987622,14
131038151,4
39764488,14
125754463,1
40728669,18
119683007,17
13956874,7
115425950,30
42323,30
42450681,11
129892216,30
133287159,11
97817014,6
135534747,3
2424137,30
5945486,29
113592236,30
5445567,1
96427790,30
28557462,21
79287243,23
124244096,4
66628176,20
66457232,14
49979491,30
4051427,30
12619185,4
135491707,3
118069509,7
86418598,30
43102241,3
104227901,30
43727528,5
122400912,30
24823952,20
20507999,9
90112371,28
129590447,10
344679,30
81770634,30
67593657,7
31623129,5
130686334,30
193861,30
57861696,23
136813522,3
33529131,30
33501686,8
22409484,30
137058991,4
100174978,30
118443707,19
59124032,30
126806106,28
4654,11
10976117,20
43668671,11
47612578,20
18974219,30
131544458,30
31206836,1
52497730,2
122339552,30
137082038,0
11751333,12
131923785,30
79345133,30
113883009,10
30488876,29
125745470,5
9033928,28
25594172,25
40939629,25
29833075,2
126487455,6
94715173,1
112912197,14
428283,30
87863463,30
48995886,6
30580018,30
83282642,15
25041493,30
88213433,0
119073697,30
45852570,30
9040910,23
87549990,6
41208019,5
92611749,30
12971411,13
127189913,1
103980739,10
19416830,15
126020189,3
13938627,22
134974376,2
130206137,2
57256709,30
125728908,9
118877295,1
14266999,30
18977469,30
14523686,13
9248123,24
130675503,30
118883613,30
127628896,14
14537323,1
111979985,20
55164630,15
46174,30
113604291,23
60714416,10
132796451,0
131807413,0
47077260,17
16111160,20
5335721,26
123860854,10
126793363,4
32075011,7
16205687,30
30571351,16
133818256,4
31052916,30
105052845,0
131943924,4
13761960,11
62566699,30
135583133,0
114591050,18
22059614,30
62856527,15
176492,26
63180836,6
31390615,30
57097725,1
252768,18
82807743,20
65003628,30
31692594,24
18787034,30
87515676,30
10370106,15
51548899,17
57262737,13
29010494,30
136357516,2
21194920,7
82876375,23
12361629,30
61975318,0
104367813,11
17017296,16
60700092,17
1881402,30
3142249,30
65736710,30
62921327,2
7314053,29
52271354,30
10377821,30
41581744,11
100312717,12
90204700,2
60266751,30
25095115,30
124333637,1
129486693,8
93914695,4
83177609,6
120431000,30
123456662,16
2747861,21
76656170,13
2847160,15
119265751,3
40905874,30
136388562,0
40982855,30
121766418,9
6035110,13
54479451,17
137062324,4
1923648,28
111484371,30
54400911,3
29095496,30
108891040,4
125976445,1
90266384,14
28690957,13
11838737,19
2934237,25
13086183,19
119117712,5
53596634,3
29130623,30
36604382,30
59745930,6
111777476,30
65116,29
87867664,3
12053134,21
86215051,10
53250084,9
37983540,30
135746513,4
6386086,11
90205580,30
8328115,19
29050362,30
317126,28
14196845,7
53467964,22
30885140,30
73014377,22
7672804,14
134779660,4
7201254,12
20078914,25
3908795,30
74177233,12
130029649,4
110447830,0
100989428,2
17924194,9
12503250,6
9829828,3
103048,30
112806688,23
14094472,15
40537709,2
76314734,8
5791544,19
88291049,18
124533662,4
33617613,24
1473156,8
6829060,30
4260503,13
63534941,17
75387633,30
125367829,7
81140185,5
109256017,11
68237191,30
136083648,3
3412520,30
32013299,30
122403,30
19595680,12
9817226,18
109000646,5
107790962,7
99030571,5
117459569,6
124849246,5
71085414,24
49566285,16
1986674,30
11631787,9
125748740,0
43698276,24
97480265,5
81268426,13
85202450,0
125206360,4
12623590,24
132125349,4
30051658,6
30586394,8
107119074,2
32554518,30
71990388,30
5874,30
83937429,5
10085732,14
40156459,19
135747778,5
4832378,30
71949071,22
125849158,4
39197863,30
78446977,30
110399836,5
30981648,14
48019347,26
110638834,4
63800680,5
136664964,4
98617101,30
28563468,30
56520080,30
83788247,14
60047673,30
89583637,23
258517,13
130214683,1
125269782,2
87552478,10
111479075,17
78986332,18
52564749,12
6514068,25
504671,26
11299387,21
114461326,12
83255180,30
53441900,9
122948177,19
19539906,9
55714628,30
58565147,16
34325082,11
28027731,23
121352085,30
98036548,15
4654425,19
119806616,30
124365578,4
97487144,30
88812791,10
6334072,5
15791422,19
72514210,5
45571616,4
108549951,6
30927415,20
111903854,27
151617,16
14293509,11
134350935,3
131766501,0
8277922,16
28840371,30
38832479,21
108471464,6
17401266,8
56892468,25
95488834,3
11720886,30
9239259,6
131856789,3
77328310,17
80846831,30
29701403,30
39300650,11
136294917,4
130941515,2
29653487,4
13361063,0
18140025,11
2944946,22
83161786,5
109030240,5
95868892,22
56443457,13
125355529,4
83953806,2
66884169,3
125823635,1
13059782,18
11229126,30
127073387,30
202675,30
133257494,3
34840328,30
77076514,30
125390338,30
102661422,5
49816094,30
68320648,30
129910432,30
110377786,6
33579588,30
22056239,7
124660852,2
51209610,6
66362,12
8019724,30
3406214,25
20489589,20
26234554,5
19096525,8
63182886,18
98427695,3
133047844,2
98097617,4
37589684,30
132901305,6
128650788,1
22509904,30
27626994,2
47487470,30
100996239,0
49258565,14
22091840,6
106853270,30
105135173,7
35773162,15
129409742,0
135868890,14
89797114,30
124306313,2
5761978,28
88017469,2
23734630,30
40656770,18
134453717,3
130113803,6
11629551,9
22091273,14
17947570,12
90472128,0
14692,26
83601820,16
29214000,0
83134949,7
32922750,30
119033296,30
129651843,2
88889162,17
116791990,30
55849952,11
48622861,30
29101295,3
15148041,15
126044233,0
84567173,25
113488569,30
112411682,19
136210917,2
37523004,30
7683343,20
70758224,6
123169029,20
127829880,5
133303899,3
43593462,30
121644212,6
28635800,15
14691112,14
4622556,30
23740233,14
30382554,19
31287612,20
134324998,6
99110246,12
46713907,2
31157039,22
108410659,6
40767949,30
53367523,0
39917668,12
55803488,11
19121718,17
44626563,22
90029253,30
1794499,7
47678131,19
91956659,18
34135981,24
77694375,14
35759403,19
86124022,10
109487844,30
38737616,30
53417427,25
9633961,30
62980511,4
5544635,5
28768811,21
96310119,19
13720651,10
72084414,30
17586268,30
59933396,3
87835187,30
35019621,16
69816912,30
107522236,1
108480030,9
65244151,30
31856663,30
7938724,30
9817804,30
14308058,23
21161413,30
174618,23
2412635,19
57608808,30
21558800,15
119372396,27
131004150,14
21389309,14
104128811,5
129198632,3
12749548,24
23469989,27
100369035,9
110265520,30
137150671,3
100025986,17
9760388,9
4877570,6
10586562,18
39126606,12
22050176,27
72290361,23
24353834,5
68071658,30
19340479,14
85902904,13
118570870,6
12100368,0
85802189,30
33828217,17
17258775,7
1637391,11
64308507,22
20210014,14
420033,8
83578447,2
136261522,6
56269279,9
23708037,8
131261609,5
52704588,4
23654631,30
85999126,8
113370547,4
29670415,26
23384094,5
9011305,30
9388956,30
31067110,21
133250204,4
100116234,14
119498814,2
116225077,19
86639625,27
125754701,20
125742273,4
116232557,7
20577017,24
13396060,22
136637667,4
99967951,30
127415847,1
7081511,18
35680726,11
32015797,30
5373616,30
16224329,17
27566375,18
132161324,5
26093400,30
90647091,30
105420405,10
18064534,30
9607070,2
70120336,30
124700080,30
103632376,30
91721314,30
87708370,0
104675434,3
114725804,7
22992111,9
25155452,23
123431166,8
26263749,10
34173613,30
63722935,30
75786472,21
111528013,10
36281383,30
6069,30
137073967,5
46473900,30
32818997,8
20597272,16
123722180,30
53763063,26
101642973,11
129518828,4
58536997,30
54955680,14
14878057,30
29103520,9
52084713,10
24964867,9
114493480,0
119415356,30
123242569,2
130203308,7
77686904,30
80371407,30
10528842,30
66729047,16
125986638,8
133373596,2
103474099,0
42713965,8
6913416,30
126498476,30
79286120,30
418365,13
112547387,27
108488953,4
133861220,6
22031936,20
906967,30
210133,30
61666787,3
125190126,15
49438,30
17865913,4
111671444,1
98315732,8
100783603,12
30472884,30
4992039,10
78402679,30
33334549,29
128345352,4
82193687,7
66252917,4
33154947,15
4431863,4
122918620,4
116154505,30
5448958,22
8153633,30
14862653,23
17652104,12
9442953,21
129966586,11
319688,19
64034741,30
52792987,12
46696639,15
102182870,0
19388,11
51635375,24
123356789,5
3669291,16
57807606,30
13449243,20
298975,30
119586637,4
6666288,3
83015480,30
12667187,30
98170685,2
10648367,12
121874688,19
91797165,24
79698470,30
121976521,2
1597230,30
134652401,4
21626537,30
107077462,11
48750044,4
120612181,11
12189294,8
86051847,0
118181346,7
22204395,14
116137373,12
31203611,30
6530026,30
504096,29
135544402,4
115829044,13
7343184,7
90860315,6
19830545,30
16692155,17
134291420,8
96972618,29
82490980,12
3908990,2
121601895,30
7846960,30
43523882,30
61025,22
58473055,28
16223441,30
5585753,16
35798328,2
128843106,30
95215753,12
106926714,9
130281691,2
40299254,29
128066777,4
48239918,10
54564909,17
31091801,17
47724305,5
23052535,18
97699440,24
42231597,3
90157134,30
41629247,19
95925960,7
127740314,5
3002,12
11152494,30
44285501,13
38905645,20
114624173,11
28318894,10
22415943,30
20210026,14
95455579,6
19614512,30
2253837,30
12296078,19
111803,14
132872594,4
2947581,30
91626775,15
132795382,4
19165783,28
38814146,20
86109728,8
104080867,0
33522040,30
130483584,30
57953106,18
96229184,6
39879,30
41245453,15
40003865,20
100817978,3
11171772,30
73226395,20
111100025,10
3929830,30
120768891,9
20711508,30
105581658,11
112566326,2
129570862,1
130151868,8
129474162,9
70592832,15
10249381,4
12503551,8
11694675,30
127306329,1
77042537,15
125619832,8
21329184,22
13650361,2
97243834,3
73482873,30
119273018,18
103011826,1
73839090,25
85638500,11
4395431,19
130215204,3
43257406,2
13679881,24
128344918,0
110076285,21
33346230,30
117794019,30
85428065,29
135550494,3
11678229,25
90852136,8
85154954,16
95191373,30
11603,30
7987881,24
86969338,1
12747605,11
109679836,30
21917499,4
39762927,30
77465645,30
13000678,5
93242047,8
125450230,30
26130456,3
1393572,15
13680108,20
105580,30
119432791,30
19701569,13
135566466,2
27433285,6
16884524,30
73601196,12
126162692,11
53016084,30
87600315,0
62434580,30
67630529,30
111072523,11
17573740,17
21322434,30
81779876,12
21412860,10
26133515,0
66278528,30
8979093,30
30600786,18
89984195,14
45554838,16
90723258,30
125234510,3
118417052,30
137047515,5
77085267,7
53865666,20
125875749,25
88160544,2
53000695,0
117652310,0
126541059,6
134013028,0
74124084,23
29666605,18
87410577,5
37468680,7
12840940,26
5735931,29
127630787,3
17429515,9
128992222,1
20790029,26
64548140,9
2257793,30
66568723,12
13413707,13
94635426,24
133641031,4
131952454,9
430546,22
6521245,30
122761384,1
27434674,0
125723707,5
82653279,13
14023189,6
27607839,17
7466,30
128420920,2
107726631,2
51396241,6
103925713,25
470224,28
127849314,22
130387575,4
34702162,17
13991973,13
8011708,30
15351,20
8610509,21
4909231,30
68242401,7
101681959,15
57971930,9
47416510,23
115001162,23
43082345,15
56627726,30
53751009,20
110309192,2
114351434,19
97988475,13
69828293,8
129497871,14
52759969,12
128166753,2
131267826,10
131106312,3
29278355,16
87560,30
215190,14
16785330,11
14871969,15
88008464,3
80664201,4
122294084,0
137089468,3
123039070,2
94570405,0
45217760,20
111622990,9
127938093,9
73036,27
11471863,20
90737733,16
50134254,18
77672012,9
124759094,2
70179852,21
65923212,22
73590820,27
86791478,0
53317366,7
81708083,16
54158115,30
132581512,14
7611631,30
88671461,30
29228181,30
37897987,8
3528048,21
42277129,17
85698365,11
96963135,7
56083430,22
129755192,30
64289843,30
67827484,30
75730588,13
25212848,17
79698947,21
41207656,17
21193255,15
3576980,8
11857430,21
128145554,0
108051249,8
125338257,30
5653739,30
13717697,27
131178417,2
74806831,15
59095743,16
66552737,30
14686865,30
20821126,4
12631,30
118868070,4
7120588,12
116147853,12
7824478,24
136941149,4
16795354,7
11660162,25
118331079,8
125475457,30
77281185,30
87033973,15
12417544,30
21463184,25
26085603,13
87384057,30
136657319,4
60762323,11
77883475,30
110240579,1
83152221,17
30546081,30
82129429,8
28406368,18
13462956,30
83313949,17
120784219,7
128258135,1
3146878,30
58781930,12
2282228,26
22094635,30
130436510,4
193186,30
55894916,4
84519037,5
66833940,17
105137812,24
134174713,3
113019793,3
71063383,30
105632456,30
104266448,28
103598940,12
62455794,30
20971319,16
134760713,30
121724917,0
64173241,30
9381514,30
77065418,29
19872,14
9433839,23
19631,17
76870909,5
88165192,7
107845800,9
119075374,20
12972471,19
101451815,1
57796720,12
14541322,11
130276729,4
48910545,14
89621273,30
66756136,2
30200468,21
129964056,30
50026397,3
129174238,30
721083,30
135496873,6
85276654,13
83281219,2
66082302,5
53170849,7
81881408,4
12581936,9
338630,21
125398069,20
55230052,13
6045305,25
19460308,27
22143564,17
91234894,24
92535623,6
118119232,30
37894224,16
9519106,14
125545014,2
99819868,30
102864856,22
52948045,18
83521033,15
15214300,30
106100655,2
10163131,22
78123909,4
134360304,0
113809489,30
18936751,5
12356797,26
28555993,30
9726874,26
130691051,7
49308459,30
105734414,30
72419545,30
73516503,30
139262,30
122083140,2
18890029,26
28808066,6
30913497,30
127323485,29
84095412,22
24203692,30
39434906,10
81334738,0
21686044,12
18234542,14
38035504,30
39597433,30
97999958,25
123012750,3
2793129,27
124898409,30
43647026,24
9668961,22
12341194,20
116473771,15
136011025,2
120938130,19
135567022,4
21204787,17
350169,30
115454187,19
68967766,22
22536218,13
137071567,4
99792736,2
95583731,1
118323876,18
87536985,28
128299225,10
17042639,30
29779648,14
101189453,6
89863647,20
52680,24
6670060,17
93548412,7
112879886,30
135733611,4
135142772,19
133238871,6
31799594,15
44254897,10
46800455,30
82101243,7
52653250,19
8601365,15
57343346,7
123569277,8
6056964,15
33393957,30
108536586,4
25217159,22
56284901,17
9642201,30
10956633,9
51924109,30
39762985,21
93768037,24
223774,30
17582987,30
115982553,17
67145958,5
16643151,16
96076372,30
38900102,21
43668991,30
40717674,0
78549676,0
17583464,13
107588793,2
45454105,30
133417746,4
110759171,2
21506045,17
128358861,30
75914368,22
129263688,30
89538807,7
124666851,2
5007237,30
115939144,14
76315565,20
88265146,15
128413680,0
13492800,20
129949875,1
7215666,15
43080207,11
116256519,30
122928750,11
57650416,4
136397678,5
119821814,1
82620635,27
40966653,20
10496591,7
5105682,30
58410211,6
66164485,13
19204758,8
132843079,6
73592627,30
112384815,30
21308,13
129487305,0
111506233,30
112822192,7
97737019,30
16021655,30
113305120,2
117782849,2
13593381,30
128052502,30
195146,17
56507049,14
136285727,5
1978149,30
105923083,30
131303071,4
129807367,3
36495820,9
27370328,13
119617165,9
111027612,30
820293,4
85706904,5
7482117,12
51031790,29
57948188,13
34589760,8
123730026,4
55243307,5
128345492,17
119026024,2
53758,30
17846195,21
88830977,10
25404142,30
21150018,27
622343,30
124623683,0
42307915,21
105185348,6
759985,11
133607199,6
63934105,30
73767872,30
80556524,30
2297387,30
11327916,30
14481812,11
111939788,3
87228833,8
44290039,6
53247474,0
125906528,14
135546023,5
49228894,30
117330149,25
60449522,15
12950867,20
13719591,27
51283926,20
22721566,30
101826775,9
111758684,30
104358799,2
100314937,14
41084992,30
81968045,6
107720484,30
749372,26
124584270,30
123478884,30
111602127,2
17954183,16
125841707,0
35937510,14
95346834,2
58207869,30
20668,19
131750220,27
23005218,21
37443564,13
131116046,7
98015013,8
115697661,5
96358308,30
69006848,17
116895516,30
108373306,24
114062377,13
5703838,30
114263419,17
22775667,11
5599671,8
182758,17
136615018,5
15900122,28
20076936,30
105646213,24
16213333,3
105111970,7
11605642,30
111349098,15
100580899,30
21939360,23
28995019,14
17913277,16
84351166,14
126559589,2
81379095,30
13527704,30
89289413,5
58064743,16
12841246,17
153822,30
98070816,3
75566686,20
112154000,21
82445894,7
130395907,2
48385422,11
4657890,20
9512723,8
10241047,16
54611038,26
55260508,15
123415812,9
97325469,5
57998955,17
6852315,3
64313220,6
53426172,2
104720878,17
15633,30
78075497,24
112981547,30
94689242,5
28822753,13
80751108,28
113652168,23
133673698,24
2875743,28
105825122,22
129768426,30
124144555,30
90253,15
131962719,3
96667038,5
16855075,13
28851565,1
104466301,6
58648827,15
103726872,9
22069692,22
4665116,30
25884316,30
3883537,27
23368567,30
86214107,6
107705084,30
62597628,21
18563164,13
342898,9
46927512,24
31922276,28
131969832,26
46799549,25
107052,30
95912661,0
4844371,13
15948345,30
10156342,2
30615174,21
220593,27
136293060,5
55758572,16
402771,30
37500964,20
52159766,12
8621553,21
363270,30
119046915,2
20858612,19
135841715,4
60398388,11
121598797,6
22628977,20
123474670,13
8144558,17
134977743,30
26315804,30
18465131,18
127481540,19
135588737,11
11826201,14
133361445,4
135578957,3
122829340,3
43042995,5
84876,14
52792941,22
63938415,30
1615247,7
53173676,5
99320034,1
92598261,0
129875003,5
54360857,30
31144209,30
56347209,30
132038092,6
21943151,11
34754012,10
63180873,6
102293568,4
26494331,10
135447747,4
38057203,25
5853819,8
77317656,30
11771821,19
135596146,1
128651824,4
101189416,5
106566430,3
16147526,30
37479381,6
125610418,6
24524650,25
62006941,9
11717510,30
29088423,20
134522668,30
19753691,24
118178639,3
11705014,16
77564658,16
126048286,0
22456191,2
135269208,3
129593238,0
113819067,5
22510834,16
33888677,10
108058566,30
4630602,0
22629306,19
29560,27
134173070,2
119947674,21
66011612,30
134018363,1
27221094,9
14116570,13
5117000,21
103862093,0
131444418,0
13698132,2
128421144,2
17383320,11
122637394,1
98848434,30
135497567,3
64670471,30
56369349,28
18810722,30
132944197,8
8921567,30
29651863,7
22027309,21
29900560,26
52309964,29
48856,19
115756989,6
81267401,22
30821391,20
126178307,20
25656718,19
133838235,3
130105887,2
121421770,30
46958131,5
53177064,26
73037816,12
136267401,0
76161727,11
60105921,2
71999257,30
65671738,6
109182431,2
26134013,18
105820508,5
18428776,6
51128657,18
94969770,30
21142584,30
127421600,15
67389971,8
87826926,20
71268213,0
53244166,30
30583161,17
44045069,19
129641654,27
6911057,30
118135809,2
86700437,0
114395217,5
116473308,2
104195883,6
34211,30
227513,23
10530821,6
118957900,3
5557780,21
35900776,30
6226786,4
100977864,13
48866951,16
31184374,16
13749424,11
13009884,4
173860,30
67403651,11
43133792,22
116674199,5
6530312,30
130660461,30
76171690,12
7692488,13
117610879,1
27369319,5
12229487,24
41581742,19
95019878,21
64538920,21
57689539,2
31810,12
53649544,4
1031003,12
9210034,4
106668920,25
76462429,5
112657777,6
22053762,29
117657679,10
68539982,13
117531411,14
29116280,12
31791941,29
129590466,18
25289411,7
70682681,13
76390076,3
118886313,13
128438678,3
70761332,9
128669737,9
119977322,16
121824372,30
53016086,30
101417010,4
89298483,5
12778478,21
74486631,21
16457655,4
98686785,3
108522160,30
52371960,21
4967754,6
22237792,15
122384277,3
109801051,30
16015345,30
109725260,5
133556967,30
111517965,30
102307350,8
56366538,7
130381895,27
5435325,30
84211,30
83456868,30
105730575,30
82815,21
18561574,23
20020888,24
106756228,14
95657311,13
122171365,30
17909579,30
88313443,5
85362332,10
80084961,14
55541377,19
64110500,16
28137871,6
83818514,0
124901017,4
17666331,16
90603752,6
33612541,6
18142920,6
86649837,30
126987876,10
16665085,1
121902934,18
108921880,25
64704632,16
124835109,2
43105598,19
14312108,15
790470,12
102937904,18
70599598,17
15847136,10
135551593,5
135496075,2
102098968,30
10347660,12
26201005,19
1366976,13
7383291,30
137072081,5
61157006,30
518725,30
83396686,30
109913963,1
5898382,30
14329887,9
65254005,30
13907501,24
7693131,26
19143601,8
72727056,10
130094851,8
43843468,0
125538662,30
98441618,30
133339495,0
91447223,29
88106990,11
13489212,9
54140185,10
128970092,30
127694373,0
10180936,8
87637512,14
126144553,1
134186848,30
117056755,28
71998773,30
10167141,10
56580529,9
127955859,8
40304448,18
1912039,14
124779446,2
56721578,1
88533249,9
101674493,11
121647853,1
70858632,4
128832374,2
14391224,13
13696940,11
120110518,9
121680699,30
119017303,4
130155903,2
132617717,0
31233161,30
99693178,30
24125377,14
53702498,1
41631382,23
81645409,8
5621076,18
109398748,30
18470354,9
